0-0,-6.94625,-5.06009,27.6759,6.76,-6.76583,-5.045,27.2892
0-0,-6.76583,-5.045,27.2892,6.77,-6.60235,-5.05486,26.9039
0-0,-6.60235,-5.05486,26.9039,6.78,-6.45652,-5.08814,26.5225
0-0,-6.45652,-5.08814,26.5225,6.79,-6.32881,-5.14342,26.1471
0-0,-6.32881,-5.14342,26.1471,6.8,-6.21952,-5.21939,25.7797
0-0,-6.21952,-5.21939,25.7797,6.81,-6.12881,-5.31485,25.422
0-0,-6.12881,-5.31485,25.422,6.82,-6.05672,-5.42876,25.0759
0-0,-6.05672,-5.42876,25.0759,6.83,-6.00318,-5.5602,24.7428
0-0,-6.00318,-5.5602,24.7428,6.84,-5.96807,-5.70838,24.4243
0-0,-5.96807,-5.70838,24.4243,6.85,-5.95118,-5.87262,24.122
0-0,-5.95118,-5.87262,24.122,6.86,-5.95227,-6.05232,23.8373
0-0,-5.95227,-6.05232,23.8373,6.87,-5.97109,-6.24696,23.5717
0-0,-5.97109,-6.24696,23.5717,6.88,-6.00735,-6.45606,23.3267
0-0,-6.00735,-6.45606,23.3267,6.89,-6.06073,-6.67917,23.1038
0-0,-6.06073,-6.67917,23.1038,6.9,-6.13093,-6.91581,22.9046
0-0,-6.13093,-6.91581,22.9046,6.91,-6.21759,-7.16546,22.7308
0-0,-6.21759,-7.16546,22.7308,6.92,-6.32038,-7.42752,22.5839
0-0,-6.32038,-7.42752,22.5839,6.93,-6.43889,-7.70128,22.4658
0-0,-6.43889,-7.70128,22.4658,6.94,-6.5727,-7.98586,22.3781
0-0,-6.5727,-7.98586,22.3781,6.95,-6.72135,-8.28019,22.3226
0-0,-6.72135,-8.28019,22.3226,6.96,-6.88428,-8.58297,22.3012
0-0,-6.88428,-8.58297,22.3012,6.97,-7.06086,-8.89259,22.3156
0-0,-7.06086,-8.89259,22.3156,6.98,-7.25036,-9.20716,22.3674
0-0,-7.25036,-9.20716,22.3674,6.99,-7.45191,-9.5244,22.4582
0-0,-7.45191,-9.5244,22.4582,7,-7.66449,-9.84165,22.5895
0-0,-7.66449,-9.84165,22.5895,7.01,-7.88691,-10.1558,22.7624
0-0,-7.88691,-10.1558,22.7624,7.02,-8.11778,-10.4635,22.9777
0-0,-8.11778,-10.4635,22.9777,7.03,-8.35547,-10.7606,23.2358
0-0,-8.35547,-10.7606,23.2358,7.04,-8.59814,-11.0429,23.5365
0-0,-8.59814,-11.0429,23.5365,7.05,-8.84367,-11.3057,23.8791
0-0,-8.84367,-11.3057,23.8791,7.06,-9.08971,-11.544,24.262
0-0,-9.08971,-11.544,24.262,7.07,-9.33361,-11.7526,24.6828
0-0,-9.33361,-11.7526,24.6828,7.08,-9.57251,-11.9264,25.1382
0-0,-9.57251,-11.9264,25.1382,7.09,-9.80333,-12.0603,25.6238
0-0,-9.80333,-12.0603,25.6238,7.1,-10.0228,-12.1496,26.1342
0-0,-10.0228,-12.1496,26.1342,7.11,-10.2275,-12.1901,26.6631
0-0,-10.2275,-12.1901,26.6631,7.12,-10.4142,-12.1783,27.2031
0-0,-10.4142,-12.1783,27.2031,7.13,-10.5793,-12.1119,27.746
0-0,-10.5793,-12.1119,27.746,7.14,-10.7196,-11.9896,28.283
0-0,-10.7196,-11.9896,28.283,7.15,-10.8323,-11.8117,28.8049
0-0,-10.8323,-11.8117,28.8049,7.16,-10.9147,-11.5798,29.3026
0-0,-10.9147,-11.5798,29.3026,7.17,-10.9647,-11.2971,29.767
0-0,-10.9647,-11.2971,29.767,7.18,-10.9808,-10.9681,30.1898
0-0,-10.9808,-10.9681,30.1898,7.19,-10.962,-10.599,30.5634
0-0,-10.962,-10.599,30.5634,7.2,-10.9082,-10.1967,30.8816
0-0,-10.9082,-10.1967,30.8816,7.21,-10.82,-9.76912,31.1395
0-0,-10.82,-9.76912,31.1395,7.22,-10.6986,-9.32474,31.334
0-0,-10.6986,-9.32474,31.334,7.23,-10.546,-8.87209,31.4634
0-0,-10.546,-8.87209,31.4634,7.24,-10.3648,-8.41954,31.5275
0-0,-10.3648,-8.41954,31.5275,7.25,-10.1581,-7.97497,31.5279
0-0,-10.1581,-7.97497,31.5279,7.26,-9.9294,-7.54553,31.4673
0-0,-9.9294,-7.54553,31.4673,7.27,-9.68261,-7.13738,31.3495
0-0,-9.68261,-7.13738,31.3495,7.28,-9.42171,-6.75565,31.1792
0-0,-9.42171,-6.75565,31.1792,7.29,-9.15075,-6.40435,30.9615
0-0,-9.15075,-6.40435,30.9615,7.3,-8.87374,-6.08636,30.7019
0-0,-8.87374,-6.08636,30.7019,7.31,-8.59452,-5.80356,30.4061
0-0,-8.59452,-5.80356,30.4061,7.32,-8.3167,-5.55688,30.0796
0-0,-8.3167,-5.55688,30.0796,7.33,-8.04361,-5.34644,29.7279
0-0,-8.04361,-5.34644,29.7279,7.34,-7.77821,-5.17171,29.3559
0-0,-7.77821,-5.17171,29.3559,7.35,-7.52312,-5.03166,28.9682
0-0,-7.52312,-5.03166,28.9682,7.36,-7.2806,-4.92488,28.5693
0-0,-7.2806,-4.92488,28.5693,7.37,-7.05255,-4.84968,28.1629
0-0,-7.05255,-4.84968,28.1629,7.38,-6.84049,-4.80429,27.7524
0-0,-6.84049,-4.80429,27.7524,7.39,-6.64566,-4.78686,27.341
0-0,-6.64566,-4.78686,27.341,7.4,-6.46899,-4.79555,26.9313
0-0,-6.46899,-4.79555,26.9313,7.41,-6.31116,-4.82865,26.5259
0-0,-6.31116,-4.82865,26.5259,7.42,-6.17261,-4.88454,26.1268
0-0,-6.17261,-4.88454,26.1268,7.43,-6.0536,-4.96175,25.7361
0-0,-6.0536,-4.96175,25.7361,7.44,-5.95425,-5.05899,25.3555
0-0,-5.95425,-5.05899,25.3555,7.45,-5.87453,-5.17514,24.9868
0-0,-5.87453,-5.17514,24.9868,7.46,-5.81432,-5.30922,24.6314
0-0,-5.81432,-5.30922,24.6314,7.47,-5.77344,-5.46043,24.291
0-0,-5.77344,-5.46043,24.291,7.48,-5.75163,-5.62809,23.9669
0-0,-5.75163,-5.62809,23.9669,7.49,-5.74863,-5.81164,23.6606
0-0,-5.74863,-5.81164,23.6606,7.5,-5.76413,-6.01062,23.3737
0-0,-5.76413,-6.01062,23.3737,7.51,-5.79782,-6.22464,23.1075
0-0,-5.79782,-6.22464,23.1075,7.52,-5.84939,-6.45333,22.8636
0-0,-5.84939,-6.45333,22.8636,7.53,-5.9185,-6.69635,22.6436
0-0,-5.9185,-6.69635,22.6436,7.54,-6.00485,-6.95331,22.4491
0-0,-6.00485,-6.95331,22.4491,7.55,-6.10808,-7.22376,22.2819
0-0,-6.10808,-7.22376,22.2819,7.56,-6.22786,-7.50715,22.1438
0-0,-6.22786,-7.50715,22.1438,7.57,-6.36381,-7.80278,22.0366
0-0,-6.36381,-7.80278,22.0366,7.58,-6.51551,-8.10976,21.9623
0-0,-6.51551,-8.10976,21.9623,7.59,-6.68249,-8.42694,21.9228
0-0,-6.68249,-8.42694,21.9228,7.6,-6.8642,-8.75291,21.92
0-0,-6.8642,-8.75291,21.92,7.61,-7.06,-9.08592,21.956
0-0,-7.06,-9.08592,21.956,7.62,-7.26911,-9.42383,22.0326
0-0,-7.26911,-9.42383,22.0326,7.63,-7.49061,-9.76408,22.1515
0-0,-7.49061,-9.76408,22.1515,7.64,-7.7234,-10.1036,22.3144
0-0,-7.7234,-10.1036,22.3144,7.65,-7.96618,-10.439,22.5225
0-0,-7.96618,-10.439,22.5225,7.66,-8.21741,-10.7661,22.7766
0-0,-8.21741,-10.7661,22.7766,7.67,-8.47528,-11.0805,23.0771
0-0,-8.47528,-11.0805,23.0771,7.68,-8.73772,-11.3772,23.4238
0-0,-8.73772,-11.3772,23.4238,7.69,-9.00234,-11.6509,23.8156
0-0,-9.00234,-11.6509,23.8156,7.7,-9.26648,-11.8957,24.2505
0-0,-9.26648,-11.8957,24.2505,7.71,-9.52714,-12.1059,24.7257
0-0,-9.52714,-12.1059,24.7257,7.72,-9.78109,-12.2755,25.237
0-0,-9.78109,-12.2755,25.237,7.73,-10.0248,-12.399,25.7791
0-0,-10.0248,-12.399,25.7791,7.74,-10.2547,-12.4712,26.3457
0-0,-10.2547,-12.4712,26.3457,7.75,-10.4669,-12.4876,26.9291
0-0,-10.4669,-12.4876,26.9291,7.76,-10.6576,-12.4447,27.5205
0-0,-10.6576,-12.4447,27.5205,7.77,-10.8231,-12.3404,28.1106
0-0,-10.8231,-12.3404,28.1106,7.78,-10.9599,-12.174,28.6891
0-0,-10.9599,-12.174,28.6891,7.79,-11.0649,-11.9465,29.2455
0-0,-11.0649,-11.9465,29.2455,7.8,-11.1354,-11.6606,29.7697
0-0,-11.1354,-11.6606,29.7697,7.81,-11.1694,-11.3209,30.2516
0-0,-11.1694,-11.3209,30.2516,7.82,-11.1654,-10.9335,30.6824
0-0,-11.1654,-10.9335,30.6824,7.83,-11.1229,-10.506,31.0544
0-0,-11.1229,-10.506,31.0544,7.84,-11.0422,-10.047,31.3616
0-0,-11.0422,-10.047,31.3616,7.85,-10.9244,-9.56588,31.5995
0-0,-10.9244,-9.56588,31.5995,7.86,-10.7713,-9.07246,31.7658
0-0,-10.7713,-9.07246,31.7658,7.87,-10.5856,-8.57634,31.8599
0-0,-10.5856,-8.57634,31.8599,7.88,-10.3706,-8.08668,31.883
0-0,-10.3706,-8.08668,31.883,7.89,-10.1302,-7.61184,31.8379
0-0,-10.1302,-7.61184,31.8379,7.9,-9.86842,-7.15911,31.7287
0-0,-9.86842,-7.15911,31.7287,7.91,-9.58981,-6.73453,31.5605
0-0,-9.58981,-6.73453,31.5605,7.92,-9.29888,-6.34288,31.3392
0-0,-9.29888,-6.34288,31.3392,7.93,-9.00009,-5.9876,31.0709
0-0,-9.00009,-5.9876,31.0709,7.94,-8.69778,-5.67092,30.762
0-0,-8.69778,-5.67092,30.762,7.95,-8.39602,-5.39392,30.4188
0-0,-8.39602,-5.39392,30.4188,7.96,-8.09855,-5.15678,30.0473
0-0,-8.09855,-5.15678,30.0473,7.97,-7.80872,-4.95886,29.6533
0-0,-7.80872,-4.95886,29.6533,7.98,-7.52949,-4.7989,29.2419
0-0,-7.52949,-4.7989,29.2419,7.99,-7.26338,-4.67524,28.8179
0-0,-7.26338,-4.67524,28.8179,8,-7.0125,-4.58589,28.3855
0-0,-7.0125,-4.58589,28.3855,8.01,-6.77856,-4.52873,27.9484
0-0,-6.77856,-4.52873,27.9484,8.02,-6.56292,-4.50159,27.5099
0-0,-6.56292,-4.50159,27.5099,8.03,-6.36658,-4.50234,27.0729
0-0,-6.36658,-4.50234,27.0729,8.04,-6.19027,-4.52894,26.6401
0-0,-6.19027,-4.52894,26.6401,8.05,-6.03443,-4.57953,26.2135
0-0,-6.03443,-4.57953,26.2135,8.06,-5.89934,-4.65242,25.7954
0-0,-5.89934,-4.65242,25.7954,8.07,-5.78505,-4.74614,25.3873
0-0,-5.78505,-4.74614,25.3873,8.08,-5.69151,-4.8594,24.991
0-0,-5.69151,-4.8594,24.991,8.09,-5.61856,-4.99114,24.6081
0-0,-5.61856,-4.99114,24.6081,8.1,-5.56594,-5.14047,24.2399
0-0,-5.56594,-5.14047,24.2399,8.11,-5.53336,-5.30669,23.888
0-0,-5.53336,-5.30669,23.888,8.12,-5.52049,-5.48924,23.5536
0-0,-5.52049,-5.48924,23.5536,8.13,-5.52699,-5.6877,23.2383
0-0,-5.52699,-5.6877,23.2383,8.14,-5.55252,-5.90175,22.9435
0-0,-5.55252,-5.90175,22.9435,8.15,-5.59673,-6.13112,22.6706
0-0,-5.59673,-6.13112,22.6706,8.16,-5.65929,-6.3756,22.4212
0-0,-5.65929,-6.3756,22.4212,8.17,-5.73989,-6.63497,22.197
0-0,-5.73989,-6.63497,22.197,8.18,-5.8382,-6.90898,21.9996
0-0,-5.8382,-6.90898,21.9996,8.19,-5.95394,-7.19729,21.831
0-0,-5.95394,-7.19729,21.831,8.2,-6.08677,-7.49946,21.693
0-0,-6.08677,-7.49946,21.693,8.21,-6.23636,-7.81485,21.5877
0-0,-6.23636,-7.81485,21.5877,8.22,-6.40233,-8.14263,21.5171
0-0,-6.40233,-8.14263,21.5171,8.23,-6.58426,-8.48169,21.4835
0-0,-6.58426,-8.48169,21.4835,8.24,-6.78163,-8.83058,21.489
0-0,-6.78163,-8.83058,21.489,8.25,-6.99382,-9.18751,21.5358
0-0,-6.99382,-9.18751,21.5358,8.26,-7.22009,-9.55019,21.6262
0-0,-7.22009,-9.55019,21.6262,8.27,-7.45951,-9.91588,21.7622
0-0,-7.45951,-9.91588,21.7622,8.28,-7.71096,-10.2813,21.9455
0-0,-7.71096,-10.2813,21.9455,8.29,-7.97308,-10.6426,22.1778
0-0,-7.97308,-10.6426,22.1778,8.3,-8.24427,-10.9953,22.46
0-0,-8.24427,-10.9953,22.46,8.31,-8.5226,-11.3344,22.7929
0-0,-8.5226,-11.3344,22.7929,8.32,-8.80582,-11.6542,23.1762
0-0,-8.80582,-11.6542,23.1762,8.33,-9.09135,-11.9487,23.6088
0-0,-9.09135,-11.9487,23.6088,8.34,-9.37626,-12.2115,24.0888
0-0,-9.37626,-12.2115,24.0888,8.35,-9.65724,-12.4357,24.6128
0-0,-9.65724,-12.4357,24.6128,8.36,-9.93069,-12.6148,25.1763
0-0,-9.93069,-12.6148,25.1763,8.37,-10.1927,-12.7422,25.7733
0-0,-10.1927,-12.7422,25.7733,8.38,-10.4392,-12.812,26.3965
0-0,-10.4392,-12.812,26.3965,8.39,-10.6658,-12.8192,27.0373
0-0,-10.6658,-12.8192,27.0373,8.4,-10.8684,-12.7599,27.6856
0-0,-10.8684,-12.7599,27.6856,8.41,-11.0428,-12.6318,28.3305
0-0,-11.0428,-12.6318,28.3305,8.42,-11.185,-12.4344,28.9605
0-0,-11.185,-12.4344,28.9605,8.43,-11.2916,-12.1691,29.5636
0-0,-11.2916,-12.1691,29.5636,8.44,-11.3596,-11.8395,30.1281
0-0,-11.3596,-11.8395,30.1281,8.45,-11.387,-11.451,30.6431
0-0,-11.387,-11.451,30.6431,8.46,-11.3721,-11.0113,31.0986
0-0,-11.3721,-11.0113,31.0986,8.47,-11.3148,-10.5293,31.4865
0-0,-11.3148,-10.5293,31.4865,8.48,-11.2154,-10.0153,31.8003
0-0,-11.2154,-10.0153,31.8003,8.49,-11.0754,-9.48025,32.036
0-0,-11.0754,-9.48025,32.036,8.5,-10.8973,-8.93539,32.1914
0-0,-10.8973,-8.93539,32.1914,8.51,-10.6842,-8.39158,32.2669
0-0,-10.6842,-8.39158,32.2669,8.52,-10.4402,-7.85901,32.2647
0-0,-10.4402,-7.85901,32.2647,8.53,-10.1696,-7.34673,32.1887
0-0,-10.1696,-7.34673,32.1887,8.54,-9.87726,-6.86245,32.0442
0-0,-9.87726,-6.86245,32.0442,8.55,-9.5683,-6.41237,31.8376
0-0,-9.5683,-6.41237,31.8376,8.56,-9.24776,-6.00111,31.5757
0-0,-9.24776,-6.00111,31.5757,8.57,-8.92059,-5.6318,31.2659
0-0,-8.92059,-5.6318,31.2659,8.58,-8.59152,-5.30616,30.9154
0-0,-8.59152,-5.30616,30.9154,8.59,-8.26491,-5.02472,30.5311
0-0,-8.26491,-5.02472,30.5311,8.6,-7.94472,-4.78697,30.1197
0-0,-7.94472,-4.78697,30.1197,8.61,-7.63444,-4.59162,29.6873
0-0,-7.63444,-4.59162,29.6873,8.62,-7.33708,-4.43681,29.2392
0-0,-7.33708,-4.43681,29.2392,8.63,-7.05515,-4.32024,28.7804
0-0,-7.05515,-4.32024,28.7804,8.64,-6.79071,-4.23943,28.3152
0-0,-6.79071,-4.23943,28.3152,8.65,-6.54536,-4.19178,27.8472
0-0,-6.54536,-4.19178,27.8472,8.66,-6.32033,-4.17475,27.3797
0-0,-6.32033,-4.17475,27.3797,8.67,-6.11648,-4.18591,26.9155
0-0,-6.11648,-4.18591,26.9155,8.68,-5.93436,-4.22298,26.457
0-0,-5.93436,-4.22298,26.457,8.69,-5.77427,-4.28394,26.0064
0-0,-5.77427,-4.28394,26.0064,8.7,-5.63629,-4.36698,25.5654
0-0,-5.63629,-4.36698,25.5654,8.71,-5.52035,-4.47057,25.1357
0-0,-5.52035,-4.47057,25.1357,8.72,-5.42625,-4.59342,24.7189
0-0,-5.42625,-4.59342,24.7189,8.73,-5.35368,-4.73448,24.3163
0-0,-5.35368,-4.73448,24.3163,8.74,-5.30228,-4.89292,23.9294
0-0,-5.30228,-4.89292,23.9294,8.75,-5.27167,-5.06811,23.5594
0-0,-5.27167,-5.06811,23.5594,8.76,-5.26143,-5.25962,23.2077
0-0,-5.26143,-5.25962,23.2077,8.77,-5.27117,-5.46713,22.8756
0-0,-5.27117,-5.46713,22.8756,8.78,-5.3005,-5.69047,22.5645
0-0,-5.3005,-5.69047,22.5645,8.79,-5.34905,-5.92952,22.2759
0-0,-5.34905,-5.92952,22.2759,8.8,-5.41649,-6.18424,22.0113
0-0,-5.41649,-6.18424,22.0113,8.81,-5.5025,-6.45457,21.7724
0-0,-5.5025,-6.45457,21.7724,8.82,-5.60681,-6.74046,21.561
0-0,-5.60681,-6.74046,21.561,8.83,-5.72914,-7.04174,21.379
0-0,-5.72914,-7.04174,21.379,8.84,-5.86924,-7.35816,21.2284
0-0,-5.86924,-7.35816,21.2284,8.85,-6.02684,-7.68928,21.1113
0-0,-6.02684,-7.68928,21.1113,8.86,-6.20163,-8.03445,21.0301
0-0,-6.20163,-8.03445,21.0301,8.87,-6.39328,-8.39272,20.9871
0-0,-6.39328,-8.39272,20.9871,8.88,-6.60136,-8.76282,20.9847
0-0,-6.60136,-8.76282,20.9847,8.89,-6.82537,-9.14303,21.0256
0-0,-6.82537,-9.14303,21.0256,8.9,-7.06465,-9.5312,21.1123
0-0,-7.06465,-9.5312,21.1123,8.91,-7.31838,-9.92459,21.2471
0-0,-7.31838,-9.92459,21.2471,8.92,-7.58551,-10.3199,21.4325
0-0,-7.58551,-10.3199,21.4325,8.93,-7.86478,-10.7131,21.6703
0-0,-7.86478,-10.7131,21.6703,8.94,-8.1546,-11.0996,21.9623
0-0,-8.1546,-11.0996,21.9623,8.95,-8.45308,-11.4739,22.3095
0-0,-8.45308,-11.4739,22.3095,8.96,-8.75795,-11.83,22.7122
0-0,-8.75795,-11.83,22.7122,8.97,-9.06654,-12.1612,23.17
0-0,-9.06654,-12.1612,23.17,8.98,-9.37578,-12.4601,23.6809
0-0,-9.37578,-12.4601,23.6809,8.99,-9.68217,-12.7193,24.2422
0-0,-9.68217,-12.7193,24.2422,9,-9.98183,-12.9308,24.8493
0-0,-9.98183,-12.9308,24.8493,9.01,-10.2705,-13.0872,25.4961
0-0,-10.2705,-13.0872,25.4961,9.02,-10.5436,-13.1812,26.1749
0-0,-10.5436,-13.1812,26.1749,9.03,-10.7964,-13.2065,26.8762
0-0,-10.7964,-13.2065,26.8762,9.04,-11.024,-13.1583,27.5892
0-0,-11.024,-13.1583,27.5892,9.05,-11.2217,-13.0331,28.3017
0-0,-11.2217,-13.0331,28.3017,9.06,-11.3848,-12.8299,29.0004
0-0,-11.3848,-12.8299,29.0004,9.07,-11.5094,-12.5495,29.6717
0-0,-11.5094,-12.5495,29.6717,9.08,-11.5918,-12.1957,30.3022
0-0,-11.5918,-12.1957,30.3022,9.09,-11.6294,-11.7743,30.8789
0-0,-11.6294,-11.7743,30.8789,9.1,-11.6204,-11.2937,31.3903
0-0,-11.6204,-11.2937,31.3903,9.11,-11.564,-10.7642,31.8266
0-0,-11.564,-10.7642,31.8266,9.12,-11.4607,-10.1975,32.1803
0-0,-11.4607,-10.1975,32.1803,9.13,-11.3121,-9.60636,32.4465
0-0,-11.3121,-9.60636,32.4465,9.14,-11.1206,-9.00371,32.6229
0-0,-11.1206,-9.00371,32.6229,9.15,-10.89,-8.4022,32.7097
0-0,-10.89,-8.4022,32.7097,9.16,-10.6247,-7.81362,32.7096
0-0,-10.6247,-7.81362,32.7096,9.17,-10.3296,-7.24839,32.6274
0-0,-10.3296,-7.24839,32.6274,9.18,-10.0103,-6.7153,32.4693
0-0,-10.0103,-6.7153,32.4693,9.19,-9.67251,-6.22131,32.2428
0-0,-9.67251,-6.22131,32.2428,9.2,-9.32196,-5.7715,31.956
0-0,-9.32196,-5.7715,31.956,9.21,-8.96424,-5.36914,31.6173
0-0,-8.96424,-5.36914,31.6173,9.22,-8.60464,-5.01589,31.235
0-0,-8.60464,-5.01589,31.235,9.23,-8.24804,-4.71197,30.8172
0-0,-8.24804,-4.71197,30.8172,9.24,-7.8988,-4.45645,30.3711
0-0,-7.8988,-4.45645,30.3711,9.25,-7.56075,-4.24753,29.9035
0-0,-7.56075,-4.24753,29.9035,9.26,-7.23714,-4.08276,29.4204
0-0,-7.23714,-4.08276,29.4204,9.27,-6.93068,-3.95929,28.927
0-0,-6.93068,-3.95929,28.927,9.28,-6.6435,-3.87404,28.4278
0-0,-6.6435,-3.87404,28.4278,9.29,-6.37726,-3.82393,27.9268
0-0,-6.37726,-3.82393,27.9268,9.3,-6.13316,-3.80592,27.4271
0-0,-6.13316,-3.80592,27.4271,9.31,-5.91202,-3.81717,26.9317
0-0,-5.91202,-3.81717,26.9317,9.32,-5.7143,-3.85507,26.4429
0-0,-5.7143,-3.85507,26.4429,9.33,-5.5402,-3.9173,25.9626
0-0,-5.5402,-3.9173,25.9626,9.34,-5.38968,-4.00185,25.4928
0-0,-5.38968,-4.00185,25.4928,9.35,-5.26254,-4.10701,25.0349
0-0,-5.26254,-4.10701,25.0349,9.36,-5.15844,-4.23137,24.5903
0-0,-5.15844,-4.23137,24.5903,9.37,-5.07697,-4.37383,24.1604
0-0,-5.07697,-4.37383,24.1604,9.38,-5.01765,-4.53353,23.7463
0-0,-5.01765,-4.53353,23.7463,9.39,-4.97998,-4.70987,23.3492
0-0,-4.97998,-4.70987,23.3492,9.4,-4.96347,-4.90245,22.9705
0-0,-4.96347,-4.90245,22.9705,9.41,-4.96762,-5.11105,22.6112
0-0,-4.96762,-5.11105,22.6112,9.42,-4.99201,-5.33561,22.2728
0-0,-4.99201,-5.33561,22.2728,9.43,-5.03622,-5.57618,21.9565
0-0,-5.03622,-5.57618,21.9565,9.44,-5.09989,-5.83286,21.6639
0-0,-5.09989,-5.83286,21.6639,9.45,-5.18272,-6.10584,21.3966
0-0,-5.18272,-6.10584,21.3966,9.46,-5.28443,-6.39527,21.1563
0-0,-5.28443,-6.39527,21.1563,9.47,-5.40481,-6.70126,20.9448
0-0,-5.40481,-6.70126,20.9448,9.48,-5.54366,-7.02387,20.7643
0-0,-5.54366,-7.02387,20.7643,9.49,-5.70079,-7.36296,20.6169
0-0,-5.70079,-7.36296,20.6169,9.5,-5.87603,-7.71825,20.5051
0-0,-5.87603,-7.71825,20.5051,9.51,-6.06916,-8.08917,20.4313
0-0,-6.06916,-8.08917,20.4313,9.52,-6.27994,-8.47483,20.3982
0-0,-6.27994,-8.47483,20.3982,9.53,-6.50802,-8.87395,20.4087
0-0,-6.50802,-8.87395,20.4087,9.54,-6.75295,-9.28476,20.4658
0-0,-6.75295,-9.28476,20.4658,9.55,-7.01415,-9.70494,20.5722
0-0,-7.01415,-9.70494,20.5722,9.56,-7.29081,-10.1316,20.731
0-0,-7.29081,-10.1316,20.731,9.57,-7.58191,-10.5609,20.9448
0-0,-7.58191,-10.5609,20.9448,9.58,-7.88612,-10.9886,21.2161
0-0,-7.88612,-10.9886,21.2161,9.59,-8.20178,-11.4092,21.547
0-0,-8.20178,-11.4092,21.547,9.6,-8.52685,-11.8167,21.9388
0-0,-8.52685,-11.8167,21.9388,9.61,-8.85885,-12.2041,22.3921
0-0,-8.85885,-12.2041,22.3921,9.62,-9.19483,-12.5635,22.9065
0-0,-9.19483,-12.5635,22.9065,9.63,-9.53135,-12.8866,23.48
0-0,-9.53135,-12.8866,23.48,9.64,-9.86448,-13.1644,24.1093
0-0,-9.86448,-13.1644,24.1093,9.65,-10.1898,-13.3878,24.7893
0-0,-10.1898,-13.3878,24.7893,9.66,-10.5024,-13.548,25.5129
0-0,-10.5024,-13.548,25.5129,9.67,-10.7971,-13.6367,26.271
0-0,-10.7971,-13.6367,26.271,9.68,-11.0685,-13.6465,27.0525
0-0,-11.0685,-13.6465,27.0525,9.69,-11.3109,-13.5719,27.8445
0-0,-11.3109,-13.5719,27.8445,9.7,-11.5189,-13.4095,28.6327
0-0,-11.5189,-13.4095,28.6327,9.71,-11.6873,-13.1581,29.4014
0-0,-11.6873,-13.1581,29.4014,9.72,-11.8116,-12.8199,30.135
0-0,-11.8116,-12.8199,30.135,9.73,-11.8879,-12.3995,30.8176
0-0,-11.8879,-12.3995,30.8176,9.74,-11.9132,-11.9051,31.4348
0-0,-11.9132,-11.9051,31.4348,9.75,-11.8859,-11.347,31.9737
0-0,-11.8859,-11.347,31.9737,9.76,-11.8055,-10.7381,32.4239
0-0,-11.8055,-10.7381,32.4239,9.77,-11.6729,-10.0927,32.7778
0-0,-11.6729,-10.0927,32.7778,9.78,-11.4904,-9.4259,33.031
0-0,-11.4904,-9.4259,33.031,9.79,-11.2614,-8.75295,33.1824
0-0,-11.2614,-8.75295,33.1824,9.8,-10.9904,-8.08824,33.2338
0-0,-10.9904,-8.08824,33.2338,9.81,-10.6829,-7.44482,33.1897
0-0,-10.6829,-7.44482,33.1897,9.82,-10.3449,-6.83391,33.0569
0-0,-10.3449,-6.83391,33.0569,9.83,-9.98285,-6.26452,32.8436
0-0,-9.98285,-6.26452,32.8436,9.84,-9.6034,-5.74343,32.5592
0-0,-9.6034,-5.74343,32.5592,9.85,-9.21299,-5.27512,32.2135
0-0,-9.21299,-5.27512,32.2135,9.86,-8.81782,-4.86203,31.8164
0-0,-8.81782,-4.86203,31.8164,9.87,-8.42366,-4.50477,31.3771
0-0,-8.42366,-4.50477,31.3771,9.88,-8.03567,-4.20247,30.9046
0-0,-8.03567,-4.20247,30.9046,9.89,-7.65842,-3.95307,30.4068
0-0,-7.65842,-3.95307,30.4068,9.9,-7.29578,-3.75369,29.8906
0-0,-7.29578,-3.75369,29.8906,9.91,-6.95096,-3.60092,29.3622
0-0,-6.95096,-3.60092,29.3622,9.92,-6.62652,-3.49104,28.8268
0-0,-6.62652,-3.49104,28.8268,9.93,-6.32442,-3.42026,28.2888
0-0,-6.32442,-3.42026,28.2888,9.94,-6.04608,-3.3849,27.7518
0-0,-6.04608,-3.3849,27.7518,9.95,-5.79243,-3.38146,27.2189
0-0,-5.79243,-3.38146,27.2189,9.96,-5.564,-3.40675,26.6926
0-0,-5.564,-3.40675,26.6926,9.97,-5.36099,-3.45792,26.1751
0-0,-5.36099,-3.45792,26.1751,9.98,-5.18332,-3.5325,25.6679
0-0,-5.18332,-3.5325,25.6679,9.99,-5.0307,-3.62839,25.1728
0-0,-5.0307,-3.62839,25.1728,10,-4.90269,-3.74387,24.6909
0-0,-4.90269,-3.74387,24.6909,10.01,-4.79874,-3.87759,24.2234
0-0,-4.79874,-3.87759,24.2234,10.02,-4.71825,-4.02849,23.7715
0-0,-4.71825,-4.02849,23.7715,10.03,-4.66058,-4.19585,23.3361
0-0,-4.66058,-4.19585,23.3361,10.04,-4.6251,-4.37919,22.9183
0-0,-4.6251,-4.37919,22.9183,10.05,-4.6112,-4.57829,22.5192
0-0,-4.6112,-4.57829,22.5192,10.06,-4.61834,-4.7931,22.1399
0-0,-4.61834,-4.7931,22.1399,10.07,-4.646,-5.02377,21.7816
0-0,-4.646,-5.02377,21.7816,10.08,-4.69376,-5.27055,21.4455
0-0,-4.69376,-5.27055,21.4455,10.09,-4.76125,-5.5338,21.1331
0-0,-4.76125,-5.5338,21.1331,10.1,-4.84818,-5.81392,20.8459
0-0,-4.84818,-5.81392,20.8459,10.11,-4.95433,-6.11135,20.5856
