4.79,1.96765,-0.00685184
4.8,1.96758,-0.00685224
4.81,1.96752,-0.00685265
4.82,1.96745,-0.00685305
4.83,1.96738,-0.00685346
4.84,1.96731,-0.00685386
4.85,1.96724,-0.00685427
4.86,1.96717,-0.00685468
4.87,1.9671,-0.00685508
4.88,1.96704,-0.00685549
4.89,1.96697,-0.00685589
4.9,1.9669,-0.0068563
4.91,1.96683,-0.0068567
4.92,1.96676,-0.00685711
4.93,1.96669,-0.00685752
4.94,1.96662,-0.00685792
4.95,1.96656,-0.00685833
4.96,1.96649,-0.00685873
4.97,1.96642,-0.00685914
4.98,1.96635,-0.00685955
4.99,1.96628,-0.00685995
5,1.96621,-0.00686036
5.01,1.96614,-0.00686077
5.02,1.96608,-0.00686117
5.03,1.96601,-0.00686158
5.04,1.96594,-0.00686199
5.05,1.96587,-0.00686239
5.06,1.9658,-0.0068628
5.07,1.96573,-0.00686321
5.08,1.96566,-0.00686361
5.09,1.9656,-0.00686402
5.1,1.96553,-0.00686443
5.11,1.96546,-0.00686484
5.12,1.96539,-0.00686524
5.13,1.96532,-0.00686565
5.14,1.96525,-0.00686606
5.15,1.96518,-0.00686647
5.16,1.96511,-0.00686687
5.17,1.96505,-0.00686728
5.18,1.96498,-0.00686769
5.19,1.96491,-0.0068681
5.2,1.96484,-0.00686851
5.21,1.96477,-0.00686891
5.22,1.9647,-0.00686932
5.23,1.96463,-0.00686973
5.24,1.96457,-0.00687014
5.25,1.9645,-0.00687055
5.26,1.96443,-0.00687096
5.27,1.96436,-0.00687136
5.28,1.96429,-0.00687177
5.29,1.96422,-0.00687218
5.3,1.96415,-0.00687259
5.31,1.96408,-0.006873
5.32,1.96402,-0.00687341
5.33,1.96395,-0.00687382
5.34,1.96388,-0.00687423
5.35,1.96381,-0.00687464
5.36,1.96374,-0.00687505
5.37,1.96367,-0.00687545
5.38,1.9636,-0.00687586
5.39,1.96353,-0.00687627
5.4,1.96347,-0.00687668
5.41,1.9634,-0.00687709
5.42,1.96333,-0.0068775
5.43,1.96326,-0.00687791
5.44,1.96319,-0.00687832
5.45,1.96312,-0.00687873
5.46,1.96305,-0.00687914
5.47,1.96298,-0.00687955
5.48,1.96292,-0.00687996
5.49,1.96285,-0.00688037
5.5,1.96278,-0.00688078
5.51,1.96271,-0.00688119
5.52,1.96264,-0.00688161
5.53,1.96257,-0.00688202
5.54,1.9625,-0.00688243
5.55,1.96243,-0.00688284
5.56,1.96236,-0.00688325
5.57,1.9623,-0.00688366
5.58,1.96223,-0.00688407
5.59,1.96216,-0.00688448
5.6,1.96209,-0.00688489
5.61,1.96202,-0.0068853
5.62,1.96195,-0.00688572
5.63,1.96188,-0.00688613
5.64,1.96181,-0.00688654
5.65,1.96174,-0.00688695
5.66,1.96168,-0.00688736
5.67,1.96161,-0.00688777
5.68,1.96154,-0.00688819
5.69,1.96147,-0.0068886
5.7,1.9614,-0.00688901
5.71,1.96133,-0.00688942
5.72,1.96126,-0.00688983
5.73,1.96119,-0.00689025
5.74,1.96113,-0.00689066
5.75,1.96106,-0.00689107
5.76,1.96099,-0.00689148
5.77,1.96092,-0.0068919
5.78,1.96085,-0.00689231
5.79,1.96078,-0.00689272
5.8,1.96071,-0.00689314
5.81,1.96064,-0.00689355
5.82,1.96057,-0.00689396
5.83,1.9605,-0.00689437
5.84,1.96044,-0.00689479
5.85,1.96037,-0.0068952
5.86,1.9603,-0.00689561
5.87,1.96023,-0.00689603
5.88,1.96016,-0.00689644
5.89,1.96009,-0.00689686
5.9,1.96002,-0.00689727
5.91,1.95995,-0.00689768
5.92,1.95988,-0.0068981
5.93,1.95982,-0.00689851
5.94,1.95975,-0.00689892
5.95,1.95968,-0.00689934
5.96,1.95961,-0.00689975
5.97,1.95954,-0.00690017
5.98,1.95947,-0.00690058
5.99,1.9594,-0.006901
6,1.95933,-0.00690141
6.01,1.95926,-0.00690183
6.02,1.95919,-0.00690224
6.03,1.95913,-0.00690265
6.04,1.95906,-0.00690307
6.05,1.95899,-0.00690348
6.06,1.95892,-0.0069039
6.07,1.95885,-0.00690431
6.08,1.95878,-0.00690473
6.09,1.95871,-0.00690514
6.1,1.95864,-0.00690556
6.11,1.95857,-0.00690598
6.12,1.9585,-0.00690639
6.13,1.95843,-0.00690681
6.14,1.95837,-0.00690722
